Date,check,lhs_Tdays,lhs_delta,rhs_Tdays,rhs_delta,lhs_p_hat,rhs_p_hat,lhs_se,rhs_se,combined_se,diff_lhs_minus_rhs,z_diff,raw_violation,sigma_violation
2007-04-19,delta_monotone_T60,60,0.2,60,0.3,0.0002625430185877,2.0469986130280664e-05,4.619278176668312e-05,2.033389586855449e-05,5.047019326828093e-05,0.00024207303245741936,4.796356359696275,False,False
2007-04-19,horizon_monotone_d20,60,0.2,20,0.2,0.0002625430185877,8.029855745738993e-10,4.619278176668312e-05,8.029855745738993e-10,4.6192781773662415e-05,0.00026254221560212545,5.683619940633631,False,False
2007-04-19,horizon_monotone_d30,60,0.3,20,0.3,2.0469986130280664e-05,0.0,2.033389586855449e-05,0.0,2.033389586855449e-05,2.0469986130280664e-05,1.0066927785312716,False,False
2007-04-20,delta_monotone_T20,20,0.2,20,0.3,1.1012708802787866e-08,0.0,3.427441096527784e-09,0.0,3.427441096527784e-09,1.1012708802787866e-08,3.2130993626540922,False,False
2007-04-20,delta_monotone_T60,60,0.2,60,0.3,0.0006905101654546,3.9130575583007125e-07,0.0001774782152281,1.718504503249269e-07,0.00017747829842865035,0.0006901188596987699,3.8884689892167907,False,False
2007-04-20,horizon_monotone_d20,60,0.2,20,0.2,0.0006905101654546,1.1012708802787866e-08,0.0001774782152281,3.427441096527784e-09,0.00017747821526119522,0.0006904991527457971,3.890613570401232,False,False
2007-04-20,horizon_monotone_d30,60,0.3,20,0.3,3.9130575583007125e-07,0.0,1.718504503249269e-07,0.0,1.718504503249269e-07,3.9130575583007125e-07,2.277013269911184,False,False
2007-04-23,delta_monotone_T20,20,0.2,20,0.3,9.232210785619866e-09,0.0,3.844984703224778e-09,0.0,3.844984703224778e-09,9.232210785619866e-09,2.40110468524799,False,False
2007-04-23,delta_monotone_T60,60,0.2,60,0.3,0.0008947169633876,1.1669432641433697e-06,0.0001542115294292,3.767222359289306e-07,0.00015421198957453358,0.0008935500201234566,5.794296685936906,False,False
2007-04-23,horizon_monotone_d20,60,0.2,20,0.2,0.0008947169633876,9.232210785619866e-09,0.0001542115294292,3.844984703224778e-09,0.00015421152947713384,0.0008947077311768144,5.80182126596105,False,False
2007-04-23,horizon_monotone_d30,60,0.3,20,0.3,1.1669432641433697e-06,0.0,3.767222359289306e-07,0.0,3.767222359289306e-07,1.1669432641433697e-06,3.0976224731356603,False,False
2007-04-24,delta_monotone_T20,20,0.2,20,0.3,8.946260522522363e-09,0.0,2.927941604709159e-09,0.0,2.927941604709159e-09,8.946260522522363e-09,3.055477782799231,False,False
2007-04-24,delta_monotone_T60,60,0.2,60,0.3,0.0009526862243097,1.1750170259129982e-06,0.0001738503466612,4.761656883462427e-07,0.00017385099875462943,0.0009515112072837871,5.473142024491531,False,False
2007-04-24,horizon_monotone_d20,60,0.2,20,0.2,0.0009526862243097,8.946260522522363e-09,0.0001738503466612,2.927941604709159e-09,0.00017385034668585577,0.0009526772780491775,5.4798698778015495,False,False
2007-04-24,horizon_monotone_d30,60,0.3,20,0.3,1.1750170259129982e-06,0.0,4.761656883462427e-07,0.0,4.761656883462427e-07,1.1750170259129982e-06,2.4676642073768815,False,False
2007-04-25,delta_monotone_T20,20,0.2,20,0.3,8.205920509462045e-09,0.0,3.116972566701877e-09,0.0,3.116972566701877e-09,8.205920509462045e-09,2.632657276847602,False,False
2007-04-25,delta_monotone_T60,60,0.2,60,0.3,0.0089745322910275,1.2388402446654962e-06,0.008214619215501,6.443315909858169e-07,0.008214619240770778,0.008973293450782833,1.0923565886348823,False,False
2007-04-25,horizon_monotone_d20,60,0.2,20,0.2,0.0089745322910275,8.205920509462045e-09,0.008214619215501,3.116972566701877e-09,0.008214619215501592,0.00897452408510699,1.0925064022652933,False,False
2007-04-25,horizon_monotone_d30,60,0.3,20,0.3,1.2388402446654962e-06,0.0,6.443315909858169e-07,0.0,6.443315909858169e-07,1.2388402446654962e-06,1.9226750046045247,False,False
2007-04-26,delta_monotone_T20,20,0.2,20,0.3,1.0360187944988911e-08,0.0,3.3812735450401863e-09,0.0,3.3812735450401863e-09,1.0360187944988911e-08,3.063989886350878,False,False
2007-04-26,delta_monotone_T60,60,0.2,60,0.3,0.0018107460890578,3.4899539375287764e-07,0.0009574083797561,2.5151778834931225e-07,0.0009574084127938288,0.001810397093664047,1.890935017357011,False,False
2007-04-26,horizon_monotone_d20,60,0.2,20,0.2,0.0018107460890578,1.0360187944988911e-08,0.0009574083797561,3.3812735450401863e-09,0.0009574083797620708,0.001810735728869855,1.8912887824523197,False,False
2007-04-26,horizon_monotone_d30,60,0.3,20,0.3,3.4899539375287764e-07,0.0,2.5151778834931225e-07,0.0,2.5151778834931225e-07,3.4899539375287764e-07,1.387557500577998,False,False
2007-04-27,delta_monotone_T20,20,0.2,20,0.3,5.3012937967001614e-09,0.0,2.53853158366055e-09,0.0,2.53853158366055e-09,5.3012937967001614e-09,2.088330840877592,False,False
2007-04-27,delta_monotone_T60,60,0.2,60,0.3,0.0010504415833626,7.505929178166453e-07,0.0003577439253588,3.166223702281142e-07,0.0003577440654725777,0.0010496909904447833,2.9341953976459343,False,False
2007-04-27,horizon_monotone_d20,60,0.2,20,0.2,0.0010504415833626,5.3012937967001614e-09,0.0003577439253588,2.53853158366055e-09,0.0003577439253678067,0.0010504362820688033,2.9362798571319413,False,False
2007-04-27,horizon_monotone_d30,60,0.3,20,0.3,7.505929178166453e-07,0.0,3.166223702281142e-07,0.0,3.166223702281142e-07,7.505929178166453e-07,2.370625035988051,False,False
2007-04-30,delta_monotone_T20,20,0.2,20,0.3,3.874178758702863e-08,0.0,1.0373389343534988e-08,0.0,1.0373389343534988e-08,3.874178758702863e-08,3.7347279952596875,False,False
2007-04-30,delta_monotone_T60,60,0.2,60,0.3,0.0013471138571751,1.909956662363284e-06,8.329150017051654e-05,3.534011310891154e-07,8.329224989766222e-05,0.0013452039005127368,16.15040897761237,False,False
2007-04-30,horizon_monotone_d20,60,0.2,20,0.2,0.0013471138571751,3.874178758702863e-08,8.329150017051654e-05,1.0373389343534988e-08,8.329150081648404e-05,0.001347075115387513,16.173020082271304,False,False
2007-04-30,horizon_monotone_d30,60,0.3,20,0.3,1.909956662363284e-06,0.0,3.534011310891154e-07,0.0,3.534011310891154e-07,1.909956662363284e-06,5.40450070569146,False,False
2007-05-01,delta_monotone_T20,20,0.2,20,0.3,3.3749142477933515e-08,0.0,9.532440409786776e-09,0.0,9.532440409786776e-09,3.3749142477933515e-08,3.540451450741188,False,False
2007-05-01,delta_monotone_T60,60,0.2,60,0.3,0.0012280032093645,1.7862980773476309e-06,8.458028738782439e-05,3.37474546567216e-07,8.458096064526901e-05,0.0012262169112871523,14.49755242707497,False,False
2007-05-01,horizon_monotone_d20,60,0.2,20,0.2,0.0012280032093645,3.3749142477933515e-08,8.458028738782439e-05,9.532440409786776e-09,8.458028792499104e-05,0.0012279694602220221,14.518388271638793,False,False
2007-05-01,horizon_monotone_d30,60,0.3,20,0.3,1.7862980773476309e-06,0.0,3.37474546567216e-07,0.0,3.37474546567216e-07,1.7862980773476309e-06,5.29313423936062,False,False
2007-05-02,delta_monotone_T20,20,0.2,20,0.3,8.503443682683653e-09,0.0,3.1750769560882127e-09,0.0,3.1750769560882127e-09,8.503443682683653e-09,2.6781850645787633,False,False
2007-05-02,delta_monotone_T60,60,0.2,60,0.3,0.0011646714734422,6.902692121946746e-08,0.000439270270447,2.4223984340861543e-08,0.0004392702711149275,0.0011646024465209806,2.6512207246920254,False,False
2007-05-02,horizon_monotone_d20,60,0.2,20,0.2,0.0011646714734422,8.503443682683653e-09,0.000439270270447,3.1750769560882127e-09,0.0004392702704584748,0.0011646629699985174,2.651358510520041,False,False
2007-05-02,horizon_monotone_d30,60,0.3,20,0.3,6.902692121946746e-08,0.0,2.4223984340861543e-08,0.0,2.4223984340861543e-08,6.902692121946746e-08,2.8495279821920687,False,False
2007-05-03,delta_monotone_T20,20,0.2,20,0.3,1.1998487749843742e-08,0.0,3.935313534722405e-09,0.0,3.935313534722405e-09,1.1998487749843742e-08,3.0489280317762812,False,False
2007-05-03,delta_monotone_T60,60,0.2,60,0.3,0.0008110324403706,1.2976014880360117e-07,0.0003438188474661,6.822129750234609e-08,0.0003438188542344104,0.0008109026802217964,2.3585171965843834,False,False
2007-05-03,horizon_monotone_d20,60,0.2,20,0.2,0.0008110324403706,1.1998487749843742e-08,0.0003438188474661,3.935313534722405e-09,0.00034381884748862156,0.0008110204418828502,2.3588597536372413,False,False
2007-05-03,horizon_monotone_d30,60,0.3,20,0.3,1.2976014880360117e-07,0.0,6.822129750234609e-08,0.0,6.822129750234609e-08,1.2976014880360117e-07,1.902047506486355,False,False
2007-05-04,delta_monotone_T20,20,0.2,20,0.3,9.755538912757264e-09,0.0,3.1680235437384072e-09,0.0,3.1680235437384072e-09,9.755538912757264e-09,3.0793770242140623,False,False
2007-05-04,delta_monotone_T60,60,0.2,60,0.3,0.0006797694296857,1.114991953864473e-05,0.0003307215008909,1.1074298085032758e-05,0.00033090686186539823,0.0006686195101470553,2.020567075514521,False,False
2007-05-04,horizon_monotone_d20,60,0.2,20,0.2,0.0006797694296857,9.755538912757264e-09,0.0003307215008909,3.1680235437384072e-09,0.0003307215009060735,0.0006797596741467873,2.0553839780130967,False,False
2007-05-04,horizon_monotone_d30,60,0.3,20,0.3,1.114991953864473e-05,0.0,1.1074298085032758e-05,0.0,1.1074298085032758e-05,1.114991953864473e-05,1.0068285550046894,False,False
2007-05-07,delta_monotone_T20,20,0.2,20,0.3,8.328386762303157e-09,0.0,3.5240220901670963e-09,0.0,3.5240220901670963e-09,8.328386762303157e-09,2.3633185460276884,False,False
2007-05-07,delta_monotone_T60,60,0.2,60,0.3,0.0013090353389871,9.166144687179335e-08,0.0004229507895714,5.168932509566394e-08,0.00042295079272990733,0.0013089436775402283,3.094789512254463,False,False
2007-05-07,horizon_monotone_d20,60,0.2,20,0.2,0.0013090353389871,8.328386762303157e-09,0.0004229507895714,3.5240220901670963e-09,0.0004229507895860811,0.0013090270106003376,3.094986563050068,False,False
2007-05-07,horizon_monotone_d30,60,0.3,20,0.3,9.166144687179335e-08,0.0,5.168932509566394e-08,0.0,5.168932509566394e-08,9.166144687179335e-08,1.7733148324562387,False,False
2007-05-08,delta_monotone_T20,20,0.2,20,0.3,1.0704190521836545e-08,0.0,3.5018065325642115e-09,0.0,3.5018065325642115e-09,1.0704190521836545e-08,3.0567623945799083,False,False
2007-05-08,delta_monotone_T60,60,0.2,60,0.3,0.0012184931030462,7.368822112939031e-07,0.000304738669016,3.541001834391405e-07,0.0003047388747445641,0.001217756220834906,3.996064571202622,False,False
2007-05-08,horizon_monotone_d20,60,0.2,20,0.2,0.0012184931030462,1.0704190521836545e-08,0.000304738669016,3.5018065325642115e-09,0.00030473866903612,0.0012184823988556782,3.998450221987595,False,False
2007-05-08,horizon_monotone_d30,60,0.3,20,0.3,7.368822112939031e-07,0.0,3.541001834391405e-07,0.0,3.541001834391405e-07,7.368822112939031e-07,2.080999236253013,False,False
2007-05-09,delta_monotone_T20,20,0.2,20,0.3,1.3824325297092192e-08,0.0,3.87184454166261e-09,0.0,3.87184454166261e-09,1.3824325297092192e-08,3.570475298875477,False,False
2007-05-09,delta_monotone_T60,60,0.2,60,0.3,0.0014548587758739,3.702742122174405e-07,0.0007451168273406,2.4250252998873136e-07,0.0007451168668025161,0.0014544885016616826,1.95202734827794,False,False
2007-05-09,horizon_monotone_d20,60,0.2,20,0.2,0.0014548587758739,1.3824325297092192e-08,0.0007451168273406,3.87184454166261e-09,0.0007451168273506596,0.0014548449515486028,1.9525058328389324,False,False
2007-05-09,horizon_monotone_d30,60,0.3,20,0.3,3.702742122174405e-07,0.0,2.4250252998873136e-07,0.0,2.4250252998873136e-07,3.702742122174405e-07,1.5268880379707643,False,False
2007-05-10,delta_monotone_T20,20,0.2,20,0.3,8.440216648362206e-08,0.0,1.8416221943133863e-08,0.0,1.8416221943133863e-08,8.440216648362206e-08,4.5830337375516805,False,False
2007-05-10,delta_monotone_T60,60,0.2,60,0.3,0.0012847330782965,2.3222979181074047e-06,8.924491513756035e-05,3.659792025667927e-07,8.924566554565584e-05,0.0012824107803783927,14.369446096206696,False,False
2007-05-10,horizon_monotone_d20,60,0.2,20,0.2,0.0012847330782965,8.440216648362206e-08,8.924491513756035e-05,1.8416221943133863e-08,8.92449170377091e-05,0.0012846486761300163,14.394642504818592,False,False
2007-05-10,horizon_monotone_d30,60,0.3,20,0.3,2.3222979181074047e-06,0.0,3.659792025667927e-07,0.0,3.659792025667927e-07,2.3222979181074047e-06,6.345436849471183,False,False
2007-05-11,delta_monotone_T20,20,0.2,20,0.3,2.9140731974082933e-08,0.0,8.159033764625869e-09,0.0,8.159033764625869e-09,2.9140731974082933e-08,3.571591050453163,False,False
2007-05-11,delta_monotone_T60,60,0.2,60,0.3,0.0016494835725609,2.7817255130589222e-06,0.0003459792167433,1.2009618244837852e-06,0.0003459813011242244,0.001646701847047841,4.759511111430249,False,False
2007-05-11,horizon_monotone_d20,60,0.2,20,0.2,0.0016494835725609,2.9140731974082933e-08,0.0003459792167433,8.159033764625869e-09,0.00034597921683950496,0.0016494544318289258,4.767495709414491,False,False
2007-05-11,horizon_monotone_d30,60,0.3,20,0.3,2.7817255130589222e-06,0.0,1.2009618244837852e-06,0.0,1.2009618244837852e-06,2.7817255130589222e-06,2.31624807412559,False,False
2007-05-14,delta_monotone_T20,20,0.2,20,0.3,1.4342693686448248e-08,0.0,5.514650617883889e-09,0.0,5.514650617883889e-09,1.4342693686448248e-08,2.6008345188605806,False,False
2007-05-14,delta_monotone_T60,60,0.2,60,0.3,0.0012158174720503,1.9884178451823773e-06,0.0001565461989347,5.295711853988497e-07,0.00015654709466017907,0.0012138290542051176,7.753762896973646,False,False
2007-05-14,horizon_monotone_d20,60,0.2,20,0.2,0.0012158174720503,1.4342693686448248e-08,0.0001565461989347,5.514650617883889e-09,0.00015654619903183225,0.0012158031293566136,7.766417433804261,False,False
2007-05-14,horizon_monotone_d30,60,0.3,20,0.3,1.9884178451823773e-06,0.0,5.295711853988497e-07,0.0,5.295711853988497e-07,1.9884178451823773e-06,3.754769708032337,False,False
2007-05-15,delta_monotone_T20,20,0.2,20,0.3,6.606254010939683e-09,0.0,3.859955339695661e-09,0.0,3.859955339695661e-09,6.606254010939683e-09,1.7114845715962494,False,False
2007-05-15,delta_monotone_T60,60,0.2,60,0.3,0.0011307158594725,2.2114502562787982e-06,0.0002516112734677,1.031171577153569e-06,0.0002516133864699159,0.001128504409216221,4.4850730124056835,False,False
2007-05-15,horizon_monotone_d20,60,0.2,20,0.2,0.0011307158594725,6.606254010939683e-09,0.0002516112734677,3.859955339695661e-09,0.0002516112734973077,0.001130709253218489,4.493873575305392,False,False
2007-05-15,horizon_monotone_d30,60,0.3,20,0.3,2.2114502562787982e-06,0.0,1.031171577153569e-06,0.0,1.031171577153569e-06,2.2114502562787982e-06,2.144599701228435,False,False
2007-05-16,delta_monotone_T20,20,0.2,20,0.3,1.744938824867375e-08,0.0,5.173274142944528e-09,0.0,5.173274142944528e-09,1.744938824867375e-08,3.3729873512448143,False,False
2007-05-16,delta_monotone_T60,60,0.2,60,0.3,0.0008325022586087,2.966778676349646e-06,0.0001871770833536,1.954089162378065e-06,0.00018718728321447226,0.0008295354799323504,4.43158031724783,False,False
2007-05-16,horizon_monotone_d20,60,0.2,20,0.2,0.0008325022586087,1.744938824867375e-08,0.0001871770833536,5.173274142944528e-09,0.0001871770834250905,0.0008324848092204514,4.447578699203405,False,False
2007-05-16,horizon_monotone_d30,60,0.3,20,0.3,2.966778676349646e-06,0.0,1.954089162378065e-06,0.0,1.954089162378065e-06,2.966778676349646e-06,1.5182412007951418,False,False
2007-05-17,delta_monotone_T20,20,0.2,20,0.3,2.123146747961952e-08,0.0,6.187369975599202e-09,0.0,6.187369975599202e-09,2.123146747961952e-08,3.431420387555442,False,False
2007-05-17,delta_monotone_T60,60,0.2,60,0.3,0.0016741694613032,1.855222744818732e-06,0.0002622660085472,8.751375941160188e-07,0.0002622674686366737,0.0016723142385583812,6.376369312028873,False,False
2007-05-17,horizon_monotone_d20,60,0.2,20,0.2,0.0016741694613032,2.123146747961952e-08,0.0002622660085472,6.187369975599202e-09,0.0002622660086201861,0.0016741482298357204,6.383397675679061,False,False
2007-05-17,horizon_monotone_d30,60,0.3,20,0.3,1.855222744818732e-06,0.0,8.751375941160188e-07,0.0,8.751375941160188e-07,1.855222744818732e-06,2.1199212070105418,False,False
2007-05-18,delta_monotone_T20,20,0.2,20,0.3,2.1666024660716223e-08,0.0,5.901231720337195e-09,0.0,5.901231720337195e-09,2.1666024660716223e-08,3.6714410969576754,False,False
2007-05-18,delta_monotone_T60,60,0.2,60,0.3,0.0007634162670272,2.806675920824019e-06,0.0001788710658618,1.7980747973307267e-06,0.00017888010307329653,0.000760609591106376,4.252063689804083,False,False
2007-05-18,horizon_monotone_d20,60,0.2,20,0.2,0.0007634162670272,2.1666024660716223e-08,0.0001788710658618,5.901231720337195e-09,0.00017887106595914536,0.0007633946010025393,4.267848446639776,False,False
2007-05-18,horizon_monotone_d30,60,0.3,20,0.3,2.806675920824019e-06,0.0,1.7980747973307267e-06,0.0,1.7980747973307267e-06,2.806675920824019e-06,1.5609339083060272,False,False
2007-05-21,delta_monotone_T20,20,0.2,20,0.3,1.1519839206932485e-08,0.0,4.1690621673136735e-09,0.0,4.1690621673136735e-09,1.1519839206932485e-08,2.763172805925144,False,False
2007-05-21,delta_monotone_T60,60,0.2,60,0.3,0.000706305815191,6.353963174520503e-07,0.0001169843035872,3.228532119891093e-07,0.00011698474909140366,0.000705670418873548,6.032157391064597,False,False
2007-05-21,horizon_monotone_d20,60,0.2,20,0.2,0.000706305815191,1.1519839206932485e-08,0.0001169843035872,4.1690621673136735e-09,0.00011698430366148809,0.0007062942953517932,6.037513352180676,False,False
2007-05-21,horizon_monotone_d30,60,0.3,20,0.3,6.353963174520503e-07,0.0,3.228532119891093e-07,0.0,3.228532119891093e-07,6.353963174520503e-07,1.9680656529242893,False,False
2007-05-22,delta_monotone_T20,20,0.2,20,0.3,2.1477688665015138e-08,0.0,5.811675464185155e-09,0.0,5.811675464185155e-09,2.1477688665015138e-08,3.6956104650668906,False,False
2007-05-22,delta_monotone_T60,60,0.2,60,0.3,0.0011544243267925,1.2489261794087152e-06,0.000196961772907,7.935773644851342e-07,0.00019696337159914293,0.0011531754006130913,5.854770819825412,False,False
2007-05-22,horizon_monotone_d20,60,0.2,20,0.2,0.0011544243267925,2.1477688665015138e-08,0.000196961772907,5.811675464185155e-09,0.00019696177299274146,0.0011544028491038349,5.861050251341805,False,False
2007-05-22,horizon_monotone_d30,60,0.3,20,0.3,1.2489261794087152e-06,0.0,7.935773644851342e-07,0.0,7.935773644851342e-07,1.2489261794087152e-06,1.5737925945241737,False,False
2007-05-23,delta_monotone_T20,20,0.2,20,0.3,2.3365152636181893e-08,0.0,6.298453922624185e-09,0.0,6.298453922624185e-09,2.3365152636181893e-08,3.709664772215567,False,False
2007-05-23,delta_monotone_T60,60,0.2,60,0.3,0.0008563693973933,2.7360711016265004e-07,0.0001953994469146,9.706840859946012e-08,0.0001953994710248918,0.0008560957902831373,4.3812595079854635,False,False
2007-05-23,horizon_monotone_d20,60,0.2,20,0.2,0.0008563693973933,2.3365152636181893e-08,0.0001953994469146,6.298453922624185e-09,0.00019539944701611135,0.0008563460322406638,4.382540715020832,False,False
2007-05-23,horizon_monotone_d30,60,0.3,20,0.3,2.7360711016265004e-07,0.0,9.706840859946012e-08,0.0,9.706840859946012e-08,2.7360711016265004e-07,2.81870398526521,False,False
2007-05-24,delta_monotone_T20,20,0.2,20,0.3,4.1186023348136616e-08,0.0,1.0945072238252618e-08,0.0,1.0945072238252618e-08,4.1186023348136616e-08,3.762974099357061,False,False
2007-05-24,delta_monotone_T60,60,0.2,60,0.3,0.0013662432171081,1.9997425982517685e-06,9.18385066415888e-05,3.689176502359602e-07,9.183924761445841e-05,0.0013642434745098483,14.854689143762903,False,False
2007-05-24,horizon_monotone_d20,60,0.2,20,0.2,0.0013662432171081,4.1186023348136616e-08,9.18385066415888e-05,1.0945072238252618e-08,9.18385072937913e-05,0.001366202031084752,14.876134982402021,False,False
2007-05-24,horizon_monotone_d30,60,0.3,20,0.3,1.9997425982517685e-06,0.0,3.689176502359602e-07,0.0,3.689176502359602e-07,1.9997425982517685e-06,5.420566343119476,False,False
2007-05-25,delta_monotone_T20,20,0.2,20,0.3,3.53370229967551e-08,0.0,9.972681087419903e-09,0.0,9.972681087419903e-09,3.53370229967551e-08,3.543382435173947,False,False
2007-05-25,delta_monotone_T60,60,0.2,60,0.3,0.0013770728977549,2.535221026090888e-06,0.0001029474031554,3.964044334175342e-07,0.00010294816634071389,0.0013745376767288092,13.351745111998248,False,False
2007-05-25,horizon_monotone_d20,60,0.2,20,0.2,0.0013770728977549,3.53370229967551e-08,0.0001029474031554,9.972681087419903e-09,0.00010294740363843485,0.0013770375607319032,13.376127149046367,False,False
2007-05-25,horizon_monotone_d30,60,0.3,20,0.3,2.535221026090888e-06,0.0,3.964044334175342e-07,0.0,3.964044334175342e-07,2.535221026090888e-06,6.3955415539475835,False,False
2007-05-29,delta_monotone_T20,20,0.2,20,0.3,2.0402732416246924e-08,0.0,6.882852787461821e-09,0.0,6.882852787461821e-09,2.0402732416246924e-08,2.9642842940667933,False,False
2007-05-29,delta_monotone_T60,60,0.2,60,0.3,0.0011540479526674,1.1977612002642225e-06,0.0002539869524328,4.4295727438022134e-07,0.00025398733869476316,0.001152850191467136,4.539006540214227,False,False
2007-05-29,horizon_monotone_d20,60,0.2,20,0.2,0.0011540479526674,2.0402732416246924e-08,0.0002539869524328,6.882852787461821e-09,0.00025398695252606,0.0011540275499349838,4.543648949119055,False,False
2007-05-29,horizon_monotone_d30,60,0.3,20,0.3,1.1977612002642225e-06,0.0,4.4295727438022134e-07,0.0,4.4295727438022134e-07,1.1977612002642225e-06,2.70401067899858,False,False
2007-05-30,delta_monotone_T20,20,0.2,20,0.3,1.44916136247214e-08,0.0,4.4825187440557676e-09,0.0,4.4825187440557676e-09,1.44916136247214e-08,3.232917574285353,False,False
2007-05-30,delta_monotone_T60,60,0.2,60,0.3,0.0012834186518324,5.036307429683165e-06,0.0004676675039224,3.3981429712238423e-06,0.00046767984947040524,0.0012783823444027168,2.7334561150118843,False,False
2007-05-30,horizon_monotone_d20,60,0.2,20,0.2,0.0012834186518324,1.44916136247214e-08,0.0004676675039224,4.4825187440557676e-09,0.00046766750394388213,0.0012834041602187752,2.744266277634671,False,False
2007-05-30,horizon_monotone_d30,60,0.3,20,0.3,5.036307429683165e-06,0.0,3.3981429712238423e-06,0.0,3.3981429712238423e-06,5.036307429683165e-06,1.4820763788727045,False,False
2007-05-31,delta_monotone_T20,20,0.2,20,0.3,1.333350827382339e-08,0.0,4.3331274394928614e-09,0.0,4.3331274394928614e-09,1.333350827382339e-08,3.077109653480192,False,False
2007-05-31,delta_monotone_T60,60,0.2,60,0.3,0.0027285459789023,1.0348317685185882e-06,0.0016871281249322,5.090699286471117e-07,0.001687128201734958,0.0027275111471337815,1.6166590922544866,False,False
2007-05-31,horizon_monotone_d20,60,0.2,20,0.2,0.0027285459789023,1.333350827382339e-08,0.0016871281249322,4.3331274394928614e-09,0.0016871281249377645,0.0027285326453940265,1.617264631573063,False,False
2007-05-31,horizon_monotone_d30,60,0.3,20,0.3,1.0348317685185882e-06,0.0,5.090699286471117e-07,0.0,5.090699286471117e-07,1.0348317685185882e-06,2.032789034050243,False,False
2007-06-01,delta_monotone_T20,20,0.2,20,0.3,7.24022257871051e-09,0.0,3.513243989603423e-09,0.0,3.513243989603423e-09,7.24022257871051e-09,2.060836822075597,False,False
2007-06-01,delta_monotone_T60,60,0.2,60,0.3,0.0005531891047367,3.628221600898982e-07,0.0001295427464451,2.137184098059485e-07,0.00012954292274029546,0.0005528262825766102,4.267514356495592,False,False
2007-06-01,horizon_monotone_d20,60,0.2,20,0.2,0.0005531891047367,7.24022257871051e-09,0.0001295427464451,3.513243989603423e-09,0.0001295427464927402,0.0005531818645141213,4.270265063008546,False,False
2007-06-01,horizon_monotone_d30,60,0.3,20,0.3,3.628221600898982e-07,0.0,2.137184098059485e-07,0.0,2.137184098059485e-07,3.628221600898982e-07,1.6976645129417376,False,False
2007-06-04,delta_monotone_T20,20,0.2,20,0.3,9.67313325955358e-09,0.0,3.475786475400681e-09,0.0,3.475786475400681e-09,9.67313325955358e-09,2.7830056098133826,False,False
2007-06-04,delta_monotone_T60,60,0.2,60,0.3,0.0007841449664436,2.0340945998726574e-05,0.0002186892404498,1.967326062651027e-05,0.00021957235953596037,0.0007638040204448734,3.4785982263846,False,False
2007-06-04,horizon_monotone_d20,60,0.2,20,0.2,0.0007841449664436,9.67313325955358e-09,0.0002186892404498,3.475786475400681e-09,0.0002186892404774216,0.0007841352933103405,3.585614416139041,False,False
2007-06-04,horizon_monotone_d30,60,0.3,20,0.3,2.0340945998726574e-05,0.0,1.967326062651027e-05,0.0,1.967326062651027e-05,2.0340945998726574e-05,1.0339387244896545,False,False
2007-06-05,delta_monotone_T20,20,0.2,20,0.3,1.611633567761676e-08,0.0,4.528325951986334e-09,0.0,4.528325951986334e-09,1.611633567761676e-08,3.5590052148404614,False,False
2007-06-05,delta_monotone_T60,60,0.2,60,0.3,0.0011719157652611,2.871917464882662e-06,0.0001506481863301,1.1417896206276758e-06,0.00015065251318211159,0.0011690438477962174,7.759869537543361,False,False
2007-06-05,horizon_monotone_d20,60,0.2,20,0.2,0.0011719157652611,1.611633567761676e-08,0.0001506481863301,4.528325951986334e-09,0.00015064818639815835,0.0011718996489254224,7.779049167098029,False,False
2007-06-05,horizon_monotone_d30,60,0.3,20,0.3,2.871917464882662e-06,0.0,1.1417896206276758e-06,0.0,1.1417896206276758e-06,2.871917464882662e-06,2.515277256859178,False,False
2007-06-06,delta_monotone_T20,20,0.2,20,0.3,1.4827551116596824e-07,0.0,3.5695735118469346e-08,0.0,3.5695735118469346e-08,1.4827551116596824e-07,4.153871903011992,False,False
2007-06-06,delta_monotone_T60,60,0.2,60,0.3,0.0017631813686741,3.901713416976489e-06,0.0001177184141961,6.311091180399393e-07,0.0001177201059274219,0.0017592796552571236,14.944597963085203,False,False
2007-06-06,horizon_monotone_d20,60,0.2,20,0.2,0.0017631813686741,1.4827551116596824e-07,0.0001177184141961,3.5695735118469346e-08,0.00011771841960810578,0.0017630330931629342,14.97669692671899,False,False
2007-06-06,horizon_monotone_d30,60,0.3,20,0.3,3.901713416976489e-06,0.0,6.311091180399393e-07,0.0,6.311091180399393e-07,3.901713416976489e-06,6.182311910013589,False,False
2007-06-07,delta_monotone_T20,20,0.2,20,0.3,4.2195545857709255e-06,0.0,5.726703248659447e-07,0.0,5.726703248659447e-07,4.2195545857709255e-06,7.368208902318577,False,False
2007-06-07,delta_monotone_T60,60,0.2,60,0.3,0.0051960311762483,1.826656441751407e-05,0.0002639906214784,2.309621308855108e-06,0.00026400072458071435,0.005177764611830786,19.612690912322705,False,False
2007-06-07,horizon_monotone_d20,60,0.2,20,0.2,0.0051960311762483,4.2195545857709255e-06,0.0002639906214784,5.726703248659447e-07,0.0002639912426196234,0.005191811621662529,19.666605490937613,False,False
2007-06-07,horizon_monotone_d30,60,0.3,20,0.3,1.826656441751407e-05,0.0,2.309621308855108e-06,0.0,2.309621308855108e-06,1.826656441751407e-05,7.908900193932185,False,False
2007-06-08,delta_monotone_T20,20,0.2,20,0.3,1.396569395452744e-06,0.0,2.2897343680440198e-07,0.0,2.2897343680440198e-07,1.396569395452744e-06,6.0992638051974035,False,False
