Date,P,X,r,M,D,delta,V_proxy
2004-02-02,75.85930633544922,4.328880392209577,0.004308864195497364,4.34541402868084,0.016533636471263158,0.016397706076057617,0.011271984299674383
2004-02-03,75.73283386230469,4.32721180302912,-0.0016685891804568698,4.34541402868084,0.018202225651720028,0.018037565715072756,0.009832097865735186
2004-02-04,75.11380767822266,4.3190043991037435,-0.008207403925376333,4.34541402868084,0.02640962957709636,0.026063945128162236,0.01066879686627193
2004-02-05,75.33345031738281,4.321924263488583,0.002919864384839599,4.34541402868084,0.023489765192256762,0.023216028186157533,0.010633082494187493
2004-02-06,76.17877197265625,4.333082840845131,0.01115857735654835,4.34541402868084,0.012331187835708413,0.01225547028764673,0.01200271543796224
2004-02-09,76.19876861572266,4.333345302663375,0.0002624618182434091,4.34541402868084,0.012068726017465004,0.011996191038455284,0.011034518118092489
2004-02-10,76.44503021240234,4.336571923230006,0.0032266205666315884,4.34541402868084,0.008842105450833415,0.00880312899899438,0.010483525006050693
2004-02-11,77.25708770751953,4.34713866182821,0.010566738598203784,4.34713866182821,0.0,0.0,0.011459730996532731
2004-02-12,76.97752380371094,4.343513480589875,-0.0036251812383349957,4.34713866182821,0.0036251812383349957,0.003618618201956969,0.010753951279030066
2004-02-13,76.63143157958984,4.339007326519803,-0.004506154070072377,4.34713866182821,0.008131335308407373,0.008098365425037946,0.010933299254968975
2004-02-17,77.32366180419922,4.348000012300452,0.008992685780649268,4.348000012300452,0.0,0.0,0.011755999337350848
2004-02-18,76.98414611816406,4.343599506085189,-0.004400506215263,4.348000012300452,0.004400506215263,0.004390838174411216,0.011999126338589001
2004-02-19,76.69793701171875,4.339874811162967,-0.0037246949222220493,4.348000012300452,0.00812520113748505,0.008092280912211702,0.011397567372183634
2004-02-20,76.46495819091797,4.336832573025831,-0.0030422381371364438,4.348000012300452,0.011167439274621493,0.011105314896437402,0.011428405926242509
2004-02-23,76.27201080322266,4.334306040103201,-0.0025265329226291655,4.348000012300452,0.013693972197250659,0.013600636292155577,0.011377517891272245
2004-02-24,76.13885498046875,4.332558712497024,-0.0017473276061776843,4.348000012300452,0.015441299803428343,0.015322694193281028,0.00944545229989775
2004-02-25,76.45832824707031,4.3367458636173914,0.004187151120367716,4.348000012300452,0.011254148683060627,0.011191057652185754,0.0083235514465772
2004-02-26,76.50495910644531,4.3373555636523,0.0006097000349081227,4.348000012300452,0.010644448648152505,0.01058799698114421,0.006665110535941617
2004-02-27,76.55819702148438,4.338051196991278,0.0006956333389780411,4.348000012300452,0.009948815309174464,0.00989948955926534,0.0066593588714508765
2004-03-01,77.3169937133789,4.34791377248464,0.009862575493362336,4.348000012300452,8.623981581212803e-05,8.623609726610137e-05,0.007884965853015494
2004-03-02,76.86434936523438,4.342042171685979,-0.005871600798660559,4.348000012300452,0.005957840614472687,0.005940127876094103,0.008085424107588755
2004-03-03,77.00414276123047,4.343859222500305,0.0018170508143260378,4.348000012300452,0.004140789800146649,0.004132228550916439,0.008091944403578442
2004-03-04,77.20379638671875,4.346448631815397,0.002589409315091551,4.348000012300452,0.0015513804850550983,0.0015501777164147468,0.007327673277304123
2004-03-05,77.46342468261719,4.349805885381635,0.003357253566237617,4.349805885381635,0.0,0.0,0.007362267125179345
2004-03-08,76.51826477050781,4.337529467505047,-0.012276417876587509,4.349805885381635,0.012276417876587509,0.012201370078612883,0.007692344124636744
2004-03-09,76.21209716796875,4.333520205577436,-0.004009261927611085,4.349805885381635,0.016285679804198594,0.01615378508987153,0.007894010841613511
2004-03-10,74.93412017822266,4.3166093298953525,-0.016910875682083493,4.349805885381635,0.03319655548628209,0.03265159673429818,0.01136615045589231
2004-03-11,73.9623031616211,4.303555546672532,-0.013053783222820137,4.349805885381635,0.04625033870910222,0.04519709185774923,0.012106341132895005
2004-03-12,74.93412017822266,4.3166093298953525,0.013053783222820137,4.349805885381635,0.03319655548628209,0.03265159673429818,0.014087808532356819
2004-03-15,74.0156021118164,4.304275910329548,-0.012333419565804249,4.349805885381635,0.045529975052086336,0.04450903874863743,0.01574858698476178
2004-03-16,74.40828704833984,4.309567320694522,0.005291410364973714,4.349805885381635,0.04023856468711262,0.039439743941025784,0.015082432873635131
2004-03-17,75.24024200439453,4.320686220860333,0.011118900165810963,4.349805885381635,0.029119664521301658,0.028699772664731116,0.016396177996563586
2004-03-18,75.26023864746094,4.320951956133702,0.0002657352733690388,4.349805885381635,0.02885392924793262,0.02844162963596164,0.016222263510009348
2004-03-19,74.18155670166016,4.3065155573044525,-0.01443639882924952,4.349805885381635,0.04329032807718214,0.04236667813750161,0.018731608928263126
2004-03-22,73.23968505859375,4.293737419668634,-0.012778137635818254,4.349805885381635,0.05606846571300039,0.054525598904630046,0.02070851658193103
2004-03-23,73.1128158569336,4.292003670909357,-0.0017337487592774536,4.349805885381635,0.057802214472277846,0.05616339380177038,0.020707920992493044
2004-03-24,73.1729736328125,4.292826140124992,0.0008224692156355573,4.349805885381635,0.05697974525664229,0.055386797929261045,0.020495538178427027
2004-03-25,74.14147186279297,4.305975050004527,0.013148909879534543,4.349805885381635,0.043830835377107746,0.04288414607842239,0.02266931659921021
2004-03-26,74.1614761352539,4.306244825795937,0.00026977579141007624,4.349805885381635,0.04356105958569767,0.04262590455937065,0.02266413640197541
2004-03-29,75.20346069335938,4.320197249755415,0.013952423959477933,4.349805885381635,0.029608635626219737,0.029174594313604696,0.023891373113157963
2004-03-30,75.45730590820312,4.323567011648667,0.003369761893251777,4.349805885381635,0.02623887373296796,0.025897625655378675,0.023600056064065556
2004-03-31,75.54413604736328,4.324717068861445,0.0011500572127784991,4.349805885381635,0.02508881652018946,0.024776707757469096,0.0235751201339939
2004-04-01,75.99833679199219,4.330711455730974,0.0059943868695286895,4.349805885381635,0.01909442965066077,0.018913285807175773,0.02394338831408414
2004-04-02,76.57276153564453,4.33824141997873,0.0075299642477562045,4.349805885381635,0.011564465402904567,0.011497853995248164,0.02451579636089648
2004-04-05,76.9935531616211,4.343721693174784,0.005480273196053709,4.349805885381635,0.006084192206850858,0.006065720989244183,0.0229952656370236
2004-04-06,76.74639892578125,4.340506465832756,-0.0032152273420278377,4.349805885381635,0.009299419548878696,0.009256313670273797,0.022922985808298418
2004-04-07,76.56607818603516,4.338154135138049,-0.0023523306947073053,4.349805885381635,0.011651750243586001,0.011584131482162308,0.0193893881746644
2004-04-08,76.39239501953125,4.335883149588706,-0.0022709855493427966,4.349805885381635,0.013922735792928798,0.013826262748828255,0.017307315273269886
2004-04-12,76.69300842285156,4.339810549366354,0.003927399777648333,4.349805885381635,0.009995336015280465,0.009945548662767534,0.01535460775184204
2004-04-13,75.61759185791016,4.325688952649052,-0.01412159671730251,4.349805885381635,0.024116932732582974,0.023828443323668402,0.01595066657315761
2004-04-14,75.73780059814453,4.32727738321051,0.0015884305614584093,4.349805885381635,0.022528502171124565,0.022276630442597423,0.015629670081932712
2004-04-15,75.45059204101562,4.323478031982484,-0.0037993512280261044,4.349805885381635,0.02632785339915067,0.025984297103420206,0.014253814705526282
2004-04-16,76.03173828125,4.331150862075792,0.007672830093308214,4.349805885381635,0.018655023305842455,0.018482095353169692,0.014994716206232602
2004-04-19,76.03173828125,4.331150862075792,0.0,4.349805885381635,0.018655023305842455,0.018482095353169692,0.012368755105652425
2004-04-20,74.75596618652344,4.314229024290059,-0.016921837785733196,4.349805885381635,0.03557686109157565,0.0349514433061372,0.013919409292497513
2004-04-21,75.25692749023438,4.320907959062643,0.0066789347725837445,4.349805885381635,0.028897926318991907,0.028484374418291325,0.014443598082692775
2004-04-22,76.31227111816406,4.3348337525958485,0.013925793533205777,4.349805885381635,0.01497213278578613,0.014860607688978344,0.01687856408366975
2004-04-23,76.38574981689453,4.335796158054046,0.0009624054581971464,4.349805885381635,0.014009727327588983,0.013912047784333303,0.014711772238567417
2004-04-26,76.27884674072266,4.334395661854461,-0.001400496199584822,4.349805885381635,0.015410223527173805,0.01529209361383066,0.014735568732472918
2004-04-27,76.34566497802734,4.335271251768835,0.0008755899143739754,4.349805885381635,0.01453463361279983,0.014429515725253306,0.012292384926722476
2004-04-28,75.35710144042969,4.322238166689085,-0.01303308507974954,4.349805885381635,0.02756771869254937,0.027191197017398583,0.014289560671355082
2004-04-29,74.69586181640625,4.313424693233547,-0.008813473455537846,4.349805885381635,0.036381192148087216,0.03572734974667324,0.015251629674116042
2004-04-30,74.11473083496094,4.305614309237727,-0.007810383995820125,4.349805885381635,0.04419157614390734,0.04322935451636023,0.015567504419295417
2004-05-03,74.90959167480469,4.3162819420679455,0.01066763283021821,4.349805885381635,0.03352394331368913,0.03296824299049583,0.016286939580006484
2004-05-04,74.84947967529297,4.315479159275583,-0.0008027827923626774,4.349805885381635,0.03432672610605181,0.03374424792131325,0.015916639010451428
2004-05-05,75.33037567138672,4.321883448834152,0.006404289558568976,4.349805885381635,0.027922436547482832,0.027536208474773338,0.01630317220785374
2004-05-06,74.6824722290039,4.313245422423979,-0.008638026410173083,4.349805885381635,0.036560462957655915,0.035900200191346654,0.017173605918980116
2004-05-07,73.44679260253906,4.296561233899765,-0.016684188524213717,4.349805885381635,0.05324465148186963,0.051851981713112116,0.020615986037941996
2004-05-10,72.6920166015625,4.286231565601239,-0.010329668298526329,4.349805885381635,0.06357431978039596,0.061595625298055956,0.021766083522557753
2004-05-11,73.3065185546875,4.294649534743326,0.008417969142087145,4.349805885381635,0.055156350638308815,0.05366282403548961,0.020146261676508383
2004-05-12,73.7740707397461,4.301007324880425,0.006357790137099251,4.349805885381635,0.048798560501209565,0.04762704409193186,0.020623781312121534
2004-05-13,73.46682739257812,4.296833976347523,-0.004173348532901855,4.349805885381635,0.05297190903411142,0.05159334623293377,0.020661351591733483
2004-05-14,73.50021362304688,4.297288312650579,0.00045433630305602435,4.349805885381635,0.052517572731055395,0.05116235275949077,0.019922161249660765
2004-05-17,72.87236785888672,4.288709525443911,-0.008578787206667826,4.349805885381635,0.06109635993772322,0.05926741352504028,0.020849465682870588
2004-05-18,73.23968505859375,4.293737419668634,0.005027894224722829,4.349805885381635,0.05606846571300039,0.054525598904630046,0.01755999787410359
2004-05-19,72.98593139648438,4.290266701979286,-0.003470717689348035,4.349805885381635,0.05953918340234843,0.05780138567947357,0.017149713040045925
2004-05-20,73.21968078613281,4.293464248028569,0.0031975460492832397,4.349805885381635,0.05634163735306519,0.05478384042368101,0.014835049887664344
2004-05-21,73.34661865234375,4.295196404717188,0.0017321566886190354,4.349805885381635,0.05460948066444615,0.05314515911400497,0.01486118408351664
2004-05-24,73.65384674072266,4.2993763715613005,0.0041799668441120374,4.349805885381635,0.050429513820334115,0.04917905395356703,0.015056619321998229
2004-05-25,74.70918273925781,4.313603012820098,0.014226641258797912,4.349805885381635,0.036202872561536203,0.03555538571453576,0.017597165685983785
2004-05-26,74.9697265625,4.317084386216069,0.003481373395970877,4.349805885381635,0.032721499165565326,0.03219194258883251,0.015609624726713702
2004-05-27,75.3905258178711,4.3226816148361245,0.0055972286200551835,4.349805885381635,0.027124270545510143,0.02675971109254638,0.015025635565522255
2004-05-28,75.38381958007812,4.32259265755656,-8.895727956481636e-05,4.349805885381635,0.02721322782507496,0.02684628405030598,0.014257108837488602
2004-06-01,75.28362274169922,4.321262617680583,-0.0013300398759765741,4.349805885381635,0.028543267701051533,0.028139756922044734,0.012845538597467463
2004-06-02,75.56413269042969,4.324981735293669,0.003719117613085743,4.349805885381635,0.02482415008796579,0.02451856472869951,0.013011699530131426
2004-06-03,74.86952209472656,4.31574689308781,-0.009234842205859017,4.349805885381635,0.03405899229382481,0.03348551395085242,0.013569468591427132
2004-06-04,75.46398162841797,4.323655477899229,0.007908584811419317,4.349805885381635,0.02615040748240549,0.02581144665874624,0.013417389280979847
