Date,Adj Close,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume,LogAdjClose,LogReturn
2002-02-01,72.62625885009766,0.0,112.6500015258789,0.0,113.30000305175781,112.16999816894531,113.08999633789062,0.0,15838500,4.285326548586018,-0.004693217379699632
2002-02-04,70.821044921875,0.0,109.8499984741211,0.0,112.2300033569336,109.44000244140625,112.2300033569336,0.0,24243400,4.260156201190484,-0.02517034739553381
2002-02-05,70.38267517089844,0.0,109.16999816894531,0.0,110.48999786376953,108.52999877929688,109.4000015258789,0.0,33614000,4.253947141556093,-0.00620905963439089
2002-02-06,70.07964324951172,0.0,108.69999694824219,0.0,109.73999786376953,108.05999755859375,109.6500015258789,0.0,29486000,4.2496323559974805,-0.004314785558612755
2002-02-07,69.64124298095703,0.0,108.0199966430664,0.0,109.86000061035156,108.0,108.72000122070312,0.0,23445400,4.243356963404646,-0.006275392592834272
2002-02-08,70.97575378417969,0.0,110.08999633789062,0.0,110.75,108.30000305175781,108.62999725341797,0.0,19277800,4.26233832272081,0.018981359316163626
2002-02-11,71.84613037109375,0.0,111.44000244140625,0.0,111.63999938964844,109.81999969482422,110.05000305175781,0.0,18792400,4.274526754026588,0.012188431305777847
2002-02-12,71.62051391601562,0.0,111.08999633789062,0.0,111.70999908447266,110.02999877929688,110.95999908447266,0.0,13942500,4.27138154013817,-0.0031452138884180414
2002-02-13,72.38124084472656,0.0,112.2699966430664,0.0,112.54000091552734,111.3499984741211,111.4800033569336,0.0,16781100,4.281947161463733,0.010565621325563157
2002-02-14,72.24588775634766,0.0,112.05999755859375,0.0,112.97000122070312,111.58999633789062,112.51000213623047,0.0,20453800,4.280075408505555,-0.0018717529581779857
2002-02-15,71.49156188964844,0.0,110.88999938964844,0.0,112.23999786376953,110.70999908447266,112.1500015258789,0.0,18366800,4.269579427206189,-0.010495981299365909
2002-02-19,70.11833953857422,0.0,108.76000213623047,0.0,110.29000091552734,108.61000061035156,110.1500015258789,0.0,15988100,4.250184379489911,-0.019395047716278313
2002-02-20,71.29814147949219,0.0,110.58999633789062,0.0,110.58999633789062,107.81999969482422,109.05000305175781,0.0,29242800,4.26687026087424,0.016685881384329804
2002-02-21,69.82176208496094,0.0,108.30000305175781,0.0,110.62999725341797,108.26000213623047,109.93000030517578,0.0,26288600,4.245945738897256,-0.020924521976984245
2002-02-22,70.68565368652344,0.0,109.63999938964844,0.0,109.94000244140625,107.87000274658203,108.3499984741211,0.0,26572900,4.2582426341580115,0.012296895260755392
2002-02-25,71.85260009765625,0.0,111.44999694824219,0.0,111.80999755859375,109.69999694824219,109.73999786376953,0.0,17458700,4.27461679972909,0.016374165571078514
2002-02-26,71.70433807373047,0.0,111.22000122070312,0.0,112.04000091552734,110.56999969482422,111.5999984741211,0.0,22346500,4.272551248895704,-0.0020655508333859984
2002-02-27,71.98155212402344,0.0,111.6500015258789,0.0,112.86000061035156,110.6500015258789,111.95999908447266,0.0,28597900,4.2764098656863005,0.003858616790596514
2002-02-28,71.65914916992188,0.0,111.1500015258789,0.0,112.75,111.02999877929688,111.83000183105469,0.0,23755400,4.27192083865424,-0.004489027032060555
2002-03-01,73.32894134521484,0.0,113.73999786376953,0.0,113.8499984741211,111.51000213623047,111.72000122070312,0.0,26273600,4.294955365143659,0.02303452648941917
2002-03-04,74.62480926513672,0.0,115.75,0.0,115.98999786376953,113.6500015258789,113.9000015258789,0.0,27184600,4.312473015798434,0.017517650654775174
2002-03-05,74.38629913330078,0.0,115.37999725341797,0.0,116.4000015258789,114.97000122070312,115.33000183105469,0.0,22718900,4.30927177344696,-0.0032012423514746757
2002-03-06,75.26953125,0.0,116.75,0.0,117.1500015258789,115.06999969482422,115.0999984741211,0.0,20143200,4.32107542144634,0.01180364799937994
2002-03-07,75.10834503173828,0.0,116.5,0.0,117.5,115.56999969482422,117.36000061035156,0.0,19330800,4.318931671528107,-0.002143749918232629
2002-03-08,75.42425537109375,0.0,116.98999786376953,0.0,117.9000015258789,116.4800033569336,117.37999725341797,0.0,19930100,4.323128912554811,0.004197241026703935
2002-03-11,75.5854263305664,0.0,117.23999786376953,0.0,117.9000015258789,116.43000030517578,116.88999938964844,0.0,15621800,4.3252634911970995,0.0021345786422886093
2002-03-12,75.54031372070312,0.0,117.16999816894531,0.0,117.25,115.94000244140625,116.0999984741211,0.0,17153600,4.324666470316501,-0.0005970208805985422
2002-03-13,74.81179809570312,0.0,116.04000091552734,0.0,116.75,115.63999938964844,116.62999725341797,0.0,17175300,4.314975601094772,-0.009690869221729237
2002-03-14,74.70865631103516,0.0,115.87999725341797,0.0,116.43000030517578,115.62999725341797,116.04000091552734,0.0,11168100,4.313595966429573,-0.0013796346651986369
2002-03-15,75.42051696777344,0.0,116.6500015258789,0.331,116.94999694824219,115.9000015258789,115.97000122070312,0.0,21220100,4.323079346325062,0.009483379895488753
2002-03-18,75.43342590332031,0.0,116.66999816894531,0.0,117.55999755859375,116.0999984741211,117.0999984741211,0.0,17548900,4.323250491146771,0.00017114482170921264
2002-03-19,75.93769073486328,0.0,117.44999694824219,0.0,117.73999786376953,116.81999969482422,117.30000305175781,0.0,17912000,4.329913145266539,0.00666265411976763
2002-03-20,74.50884246826172,0.0,115.23999786376953,0.0,116.58000183105469,115.19000244140625,116.5,0.0,17114500,4.310917809191463,-0.01899533607507564
2002-03-21,74.54117584228516,0.0,115.29000091552734,0.0,115.9000015258789,114.12000274658203,115.30000305175781,0.0,25846800,4.311351668575005,0.0004338593835422344
2002-03-22,74.37952423095703,0.0,115.04000091552734,0.0,115.94000244140625,114.69999694824219,115.5,0.0,15235400,4.309180692011785,-0.002170976563220073
2002-03-25,73.45497131347656,0.0,113.61000061035156,0.0,115.36000061035156,113.30000305175781,115.08999633789062,0.0,17499600,4.296672583290377,-0.012508108721408284
2002-03-26,73.88170623779297,0.0,114.2699966430664,0.0,115.0199966430664,113.47000122070312,113.5199966430664,0.0,19947600,4.302465249782728,0.005792666492350662
2002-03-27,74.07566833496094,0.0,114.56999969482422,0.0,115.01000213623047,113.76000213623047,114.02999877929688,0.0,19020300,4.30508711582812,0.0026218660453922737
2002-03-28,74.0433120727539,0.0,114.5199966430664,0.0,115.7699966430664,114.5,114.97000122070312,0.0,17532900,4.304650220264396,-0.00043689556372417115
2002-04-01,74.07566833496094,0.0,114.56999969482422,0.0,115.0999984741211,113.5,114.2300033569336,0.0,17711000,4.30508711582812,0.00043689556372417115
2002-04-02,73.66832733154297,0.0,113.94000244140625,0.0,114.94999694824219,113.7699966430664,113.9800033569336,0.0,15669500,4.299572955557676,-0.005514160270443824
2002-04-03,73.15109252929688,0.0,113.13999938964844,0.0,114.20999908447266,112.16000366210938,114.01000213623047,0.0,25658500,4.29252706282004,-0.00704589273763645
2002-04-04,72.8471908569336,0.0,112.66999816894531,0.0,113.4000015258789,112.2300033569336,112.5999984741211,0.0,23549000,4.28836397125166,-0.004163091568379684
2002-04-05,72.8601303100586,0.0,112.69000244140625,0.0,113.62999725341797,112.18000030517578,113.19000244140625,0.0,19404900,4.288541580078113,0.00017760882645312392
2002-04-08,73.01531219482422,0.0,112.93000030517578,0.0,113.02999877929688,111.2300033569336,111.31999969482422,0.0,16470100,4.29066917524614,0.0021275951680266303
2002-04-09,72.50455474853516,0.0,112.13999938964844,0.0,113.18000030517578,111.93000030517578,113.18000030517578,0.0,15122700,4.283649384005003,-0.007019791241136275
2002-04-10,73.32565307617188,0.0,113.41000366210938,0.0,113.54000091552734,112.08999633789062,112.0999984741211,0.0,17199300,4.294910521420126,0.011261137415123024
2002-04-11,71.50235748291016,0.0,110.58999633789062,0.0,113.05000305175781,110.5,112.88999938964844,0.0,25453700,4.269730420945358,-0.025180100474768707
2002-04-12,72.03901672363281,0.0,111.41999816894531,0.0,111.6500015258789,110.04000091552734,111.0199966430664,0.0,14950600,4.277207871181192,0.007477450235834127
2002-04-15,71.4894790649414,0.0,110.56999969482422,0.0,111.86000061035156,110.19999694824219,111.62000274658203,0.0,17394900,4.26955029292806,-0.007657578253131625
2002-04-16,73.18988800048828,0.0,113.19999694824219,0.0,113.31999969482422,111.66999816894531,111.69999694824219,0.0,15040900,4.293057269354939,0.023506976426879156
2002-04-17,73.03471374511719,0.0,112.95999908447266,0.0,113.66999816894531,112.5999984741211,113.38999938964844,0.0,12920100,4.290934858874503,-0.0021224104804362653
2002-04-18,72.71790313720703,0.0,112.47000122070312,0.0,113.45999908447266,111.1500015258789,112.9000015258789,0.0,25204800,4.286587614706616,-0.004347244167886899
2002-04-19,72.9830093383789,0.0,112.87999725341797,0.0,113.23999786376953,112.55999755859375,113.19999694824219,0.0,10499200,4.290226665268858,0.0036390505622421188
2002-04-22,71.76744842529297,0.0,111.0,0.0,112.43000030517578,110.83999633789062,112.37999725341797,0.0,13922900,4.273431008703161,-0.016795656565697037
2002-04-23,71.45709991455078,0.0,110.5199966430664,0.0,111.4800033569336,110.16999816894531,111.08999633789062,0.0,16967000,4.269097268432118,-0.004333740271043496
2002-04-24,70.7394790649414,0.0,109.41000366210938,0.0,111.80999755859375,109.4000015258789,110.55999755859375,0.0,18902700,4.259003819669663,-0.010093448762455104
2002-04-25,70.77823638916016,0.0,109.47000122070312,0.0,109.73999786376953,108.72000122070312,109.20999908447266,0.0,25451500,4.259551557810621,0.0005477381409582094
2002-04-26,69.43342590332031,0.0,107.38999938964844,0.0,110.01000213623047,107.29000091552734,109.79000091552734,0.0,19769800,4.240368392819056,-0.01918316499156525
2002-04-29,69.09076690673828,0.0,106.86000061035156,0.0,108.26000213623047,106.62999725341797,107.93000030517578,0.0,17724400,4.235421102551101,-0.00494729026795504
2002-04-30,69.73731231689453,0.0,107.86000061035156,0.0,108.63999938964844,106.63999938964844,107.0199966430664,0.0,19473500,4.244735501888506,0.009314399337405632
2002-05-01,70.59075164794922,0.0,109.18000030517578,0.0,109.25,106.80000305175781,107.97000122070312,0.0,24575600,4.256899139430436,0.012163637541929617
2002-05-02,70.31918334960938,0.0,108.76000213623047,0.0,109.91000366210938,107.77999877929688,109.0999984741211,0.0,15666800,4.25304463996491,-0.0038544994655262954
2002-05-03,69.55625915527344,0.0,107.58000183105469,0.0,108.76000213623047,107.19999694824219,108.5999984741211,0.0,18185500,4.242135909363612,-0.010908730601297378
2002-05-06,68.19202423095703,0.0,105.47000122070312,0.0,107.98999786376953,105.30999755859375,107.63999938964844,0.0,23630400,4.22232761125045,-0.019808298113161982
2002-05-07,67.95282745361328,0.0,105.0999984741211,0.0,106.31999969482422,104.9000015258789,106.0999984741211,0.0,21910000,4.218813750527817,-0.0035138607226334884
2002-05-08,70.48081970214844,0.0,109.01000213623047,0.0,109.36000061035156,106.79000091552734,107.05000305175781,0.0,27917400,4.255340611840492,0.036526861312675685
2002-05-09,69.66617584228516,0.0,107.75,0.0,109.0999984741211,107.58000183105469,108.6500015258789,0.0,18085600,4.243714917945833,-0.011625693894659506
2002-05-10,68.3536605834961,0.0,105.72000122070312,0.0,108.05000305175781,105.5999984741211,107.97000122070312,0.0,18958900,4.224695118187891,-0.01901979975794177
2002-05-13,69.74374389648438,0.0,107.87000274658203,0.0,107.94999694824219,105.79000091552734,106.22000122070312,0.0,14677700,4.244827723438428,0.02013260525053706
2002-05-14,71.26313018798828,0.0,110.22000122070312,0.0,110.37000274658203,109.0,109.62000274658203,0.0,34201200,4.266379085510858,0.02155136207242947
2002-05-15,70.985107421875,0.0,109.79000091552734,0.0,110.91000366210938,109.29000091552734,109.5,0.0,29535300,4.262470100418259,-0.003908985092598627
2002-05-16,71.3536605834961,0.0,110.36000061035156,0.0,110.4800033569336,109.33000183105469,109.69999694824219,0.0,28092000,4.267648647210819,0.00517854679255958
2002-05-17,71.70282745361328,0.0,110.9000015258789,0.0,111.25,110.0999984741211,110.66000366210938,0.0,27823700,4.272530181327543,0.004881534116724318
2002-05-20,70.92693328857422,0.0,109.69999694824219,0.0,110.69000244140625,109.48999786376953,110.63999938964844,0.0,13833800,4.261650238533839,-0.010879942793703634
2002-05-21,70.28040313720703,0.0,108.69999694824219,0.0,110.4800033569336,108.31999969482422,110.11000061035156,0.0,16877200,4.252492999460769,-0.009157239073069867
2002-05-22,70.43558502197266,0.0,108.94000244140625,0.0,109.12000274658203,108.0,108.22000122070312,0.0,15844200,4.254698604519654,0.0022056050588847853
2002-05-23,71.18556213378906,0.0,110.0999984741211,0.0,110.36000061035156,108.4800033569336,109.26000213623047,0.0,13879800,4.265290018835668,0.01059141431601418
2002-05-24,70.27389526367188,0.0,108.69000244140625,0.0,110.19999694824219,108.61000061035156,109.9800033569336,0.0,11877000,4.252400396479375,-0.012889622356293096
2002-05-28,69.89246368408203,0.0,108.0999984741211,0.0,109.12999725341797,107.44999694824219,109.05000305175781,0.0,24236900,4.246957827748868,-0.005442568730507524
2002-05-29,69.3752212524414,0.0,107.30000305175781,0.0,108.0199966430664,107.12999725341797,107.62000274658203,0.0,14773300,4.239529761285894,-0.007428066462973781
2002-05-30,69.18121337890625,0.0,107.0,0.0,107.51000213623047,105.9000015258789,106.55000305175781,0.0,18217900,4.23672934280167,-0.0028004184842238544
2002-05-31,69.32347869873047,0.0,107.22000122070312,0.0,108.55999755859375,106.8499984741211,107.4000015258789,0.0,19826300,4.238783646778266,0.002054303976596117
2002-06-03,67.48081970214844,0.0,104.37000274658203,0.0,107.5999984741211,104.12999725341797,107.08999633789062,0.0,26056300,4.211843404938732,-0.02694024183953392
2002-06-04,67.64892578125,0.0,104.62999725341797,0.0,105.19999694824219,103.55000305175781,104.1500015258789,0.0,25856200,4.214331475425682,0.0024880704869501002
2002-06-05,68.28255462646484,0.0,105.61000061035156,0.0,105.66999816894531,104.3499984741211,104.94999694824219,0.0,19695900,4.223654311205043,0.009322835779360439
2002-06-06,66.8924560546875,0.0,103.45999908447266,0.0,105.5999984741211,103.1500015258789,105.54000091552734,0.0,22998500,4.203086196271864,-0.02056811493317845
2002-06-07,66.81486511230469,0.0,103.33999633789062,0.0,103.91999816894531,101.72000122070312,101.77999877929688,0.0,24011600,4.201925587407439,-0.00116060886442515
2002-06-10,67.07349395751953,0.0,103.73999786376953,0.0,104.45999908447266,103.0199966430664,103.23999786376953,0.0,18759900,4.205788942947716,0.003863355540277169
2002-06-11,65.92266082763672,0.0,101.95999908447266,0.0,104.54000091552734,101.7300033569336,104.12999725341797,0.0,19990700,4.188482249283508,-0.01730669366420834
2002-06-12,66.32347106933594,0.0,102.58000183105469,0.0,102.80999755859375,100.77999877929688,101.70999908447266,0.0,31266000,4.194543847656116,0.006061598372608223
2002-06-13,65.65753936767578,0.0,101.55000305175781,0.0,103.0,101.33999633789062,102.12999725341797,0.0,21043900,4.184452436008385,-0.010091411647731086
2002-06-14,65.56053924560547,0.0,101.4000015258789,0.0,101.55999755859375,98.5,100.30999755859375,0.0,39267500,4.182973979064582,-0.0014784569438033301
2002-06-17,67.31918334960938,0.0,104.12000274658203,0.0,104.33999633789062,101.8499984741211,101.91999816894531,0.0,17647200,4.209445238375724,0.026471259311142248
2002-06-18,67.8687515258789,0.0,104.97000122070312,0.0,105.02999877929688,103.62999725341797,103.73999786376953,0.0,21628500,4.217575715465864,0.008130477090140253
2002-06-19,66.28470611572266,0.0,102.5199966430664,0.0,104.43000030517578,102.23999786376953,103.5,0.0,21540700,4.193959193594196,-0.023616521871668184
2002-06-20,65.43769836425781,0.0,101.20999908447266,0.0,103.05000305175781,100.95999908447266,102.26000213623047,0.0,25691000,4.181098519980626,-0.012860673613570128
2002-06-21,64.41454315185547,0.0,99.27999877929688,0.353,100.93000030517578,98.68000030517578,100.47000122070312,0.0,31190700,4.165339432954974,-0.015759087025651652
2002-06-24,64.7519302368164,0.0,99.80000305175781,0.0,100.69000244140625,97.25,98.61000061035156,0.0,37169700,4.170563510742523,0.005224077787548964
2002-06-25,63.29854965209961,0.0,97.55999755859375,0.0,100.88999938964844,97.54000091552734,100.30000305175781,0.0,33355000,4.147862416598534,-0.02270109414398913
2002-06-26,63.4023551940918,0.0,97.72000122070312,0.0,98.1500015258789,95.19000244140625,95.19999694824219,0.0,37913600,4.149501008924999,0.001638592326465016
2002-06-27,64.51187133789062,0.0,99.43000030517578,0.0,99.48999786376953,96.56999969482422,98.5,0.0,31616400,4.166849258616524,0.017348249691524487
2002-06-28,64.20689392089844,0.0,98.95999908447266,0.0,100.5,98.87999725341797,99.23999786376953,0.0,28184200,4.162110586876346,-0.0047386717401778355
2002-07-01,62.954647064208984,0.0,97.02999877929688,0.0,99.80000305175781,96.88999938964844,99.18000030517578,0.0,20270200,4.142414579278136,-0.019696007598209775
2002-07-02,61.618125915527344,0.0,94.97000122070312,0.0,97.19999694824219,94.7699966430664,96.86000061035156,0.0,34213900,4.120956079131325,-0.021458500146811055
2002-07-03,61.968475341796875,0.0,95.51000213623047,0.0,95.83999633789062,93.72000122070312,94.62000274658203,0.0,30565800,4.126625793505255,0.005669714373929935
2002-07-05,64.43394470214844,0.0,99.30999755859375,0.0,99.52999877929688,96.66000366210938,96.77999877929688,0.0,19013500,4.165640585894566,0.03901479238931138
2002-07-08,63.629478454589844,0.0,98.06999969482422,0.0,99.69999694824219,97.55999755859375,98.9800033569336,0.0,19118600,4.153076860677867,-0.01256372521669924
2002-07-09,62.02684783935547,0.0,95.5999984741211,0.0,98.33999633789062,95.01000213623047,97.7300033569336,0.0,28620400,4.127567320981827,-0.025509539696040306
2002-07-10,59.768985748291016,0.0,92.12000274658203,0.0,96.06999969482422,92.04000091552734,96.0,0.0,50522500,4.090486893448266,-0.037080427533561
2002-07-11,60.255611419677734,0.0,92.87000274658203,0.0,93.3499984741211,90.31999969482422,91.76000213623047,0.0,59476500,4.098595703630225,0.008108810181958859
2002-07-12,59.59381103515625,0.0,91.8499984741211,0.0,93.88999938964844,91.5199966430664,93.33000183105469,0.0,39018600,4.087551726987373,-0.011043976642851838
2002-07-15,59.911712646484375,0.0,92.33999633789062,0.0,92.4000015258789,87.88999938964844,91.63999938964844,0.0,77317200,4.092872022675789,0.005320295688416188
2002-07-16,58.7568359375,0.0,90.55999755859375,0.0,92.37999725341797,89.87000274658203,91.12000274658203,0.0,53282400,4.073407502638368,-0.019464520037421273
2002-07-17,58.873634338378906,0.0,90.73999786376953,0.0,93.30000305175781,89.75,92.45999908447266,0.0,48880600,4.07539335611645,0.0019858534780823334
2002-07-18,56.966102600097656,0.0,87.80000305175781,0.0,91.0999984741211,87.75,90.69999694824219,0.0,32656700,4.042456399709229,-0.032936956407221274
2002-07-19,54.96126937866211,0.0,84.70999908447266,0.0,87.55000305175781,84.30000305175781,86.76000213623047,0.0,77572600,4.006628744056803,-0.03582765565242596
2002-07-22,53.332740783691406,0.0,82.19999694824219,0.0,85.91000366210938,81.44999694824219,84.0999984741211,0.0,78134000,3.976550416198211,-0.03007832785859188
2002-07-23,51.872901916503906,0.0,79.94999694824219,0.0,83.23999786376953,79.75,82.55000305175781,0.0,74484100,3.948796532749885,-0.02775388344832619
2002-07-24,54.967769622802734,0.0,84.72000122070312,0.0,85.12000274658203,77.68000030517578,78.12999725341797,0.0,107022800,4.006747006605211,0.05795047385532648
2002-07-25,54.5006217956543,0.0,84.0,0.0,85.8499984741211,81.5999984741211,84.2699966430664,0.0,87176600,3.9982121106986894,-0.0085348959065219
2002-07-26,55.5387077331543,0.0,85.5999984741211,0.0,85.93000030517578,83.80000305175781,84.6500015258789,0.0,41206800,4.017080214289893,0.018868103591203944
2002-07-29,58.24427032470703,0.0,89.7699966430664,0.0,90.33999633789062,87.30000305175781,87.5,0.0,53492900,4.064645724083459,0.04756550979356522
2002-07-30,59.0034065246582,0.0,90.94000244140625,0.0,91.4000015258789,88.72000122070312,89.31999969482422,0.0,47532200,4.077595179945034,0.012949455861575032
2002-07-31,59.14613723754883,0.0,91.16000366210938,0.0,91.55000305175781,89.25,90.48999786376953,0.0,44669900,4.0800112837703875,0.0024161038253538436
2002-08-01,57.6019401550293,0.0,88.77999877929688,0.0,91.3499984741211,88.33000183105469,90.87999725341797,0.0,66571900,4.0535562503816145,-0.026455033388772975
2002-08-02,56.31077575683594,0.0,86.79000091552734,0.0,88.91000366210938,85.62000274658203,88.5,0.0,51772900,4.030885915709297,-0.02267033467231716
2002-08-05,54.35137176513672,0.0,83.7699966430664,0.0,86.93000030517578,83.55000305175781,86.48999786376953,0.0,47191300,3.9954698527176453,-0.03541606299165201
2002-08-06,56.18104553222656,0.0,86.58999633789062,0.0,87.9000015258789,85.11000061035156,85.2300033569336,0.0,64730000,4.028579431902117,0.03310957918447199
2002-08-07,57.16075897216797,0.0,88.0999984741211,0.0,88.5,85.7699966430664,87.87000274658203,0.0,43289400,4.045867631003045,0.017288199100927493
2002-08-08,59.00989532470703,0.0,90.94999694824219,0.0,91.0999984741211,87.80000305175781,88.41999816894531,0.0,48339800,4.07770514721065,0.031837516207605
2002-08-09,59.230472564697266,0.0,91.29000091552734,0.0,91.94000244140625,89.3499984741211,90.0999984741211,0.0,41879200,4.081436148725682,0.0037310015150318065
2002-08-12,58.7957878112793,0.0,90.62000274658203,0.0,91.2699966430664,89.55000305175781,89.98999786376953,0.0,25841700,4.074070216476013,-0.007365932249668639
2002-08-13,57.725189208984375,0.0,88.97000122070312,0.0,91.66000366210938,88.6500015258789,90.1500015258789,0.0,49690500,4.055693633000183,-0.018376583475830266
2002-08-14,59.8338737487793,0.0,92.22000122070312,0.0,92.62999725341797,88.0199966430664,89.0199966430664,0.0,57423600,4.09157195123246,0.03587831823227727
2002-08-15,60.664329528808594,0.0,93.5,0.0,93.98999786376953,92.19999694824219,92.83999633789062,0.0,45551500,4.1053558734162,0.013783922183740138
2002-08-16,60.48271179199219,0.0,93.22000122070312,0.0,94.08000183105469,92.0,92.81999969482422,0.0,36517300,4.102357568696651,-0.002998304719548983
2002-08-19,61.89712905883789,0.0,95.4000015258789,0.0,95.75,93.0999984741211,93.45999908447266,0.0,33669900,4.125473798305385,0.023116229608733718
2002-08-20,61.24179458618164,0.0,94.38999938964844,0.0,95.4000015258789,93.62000274658203,94.81999969482422,0.0,30508300,4.114829874510707,-0.010643923794678045
2002-08-21,62.12419891357422,0.0,95.75,0.0,95.77999877929688,93.56999969482422,95.05999755859375,0.0,39628900,4.129135589582335,0.014305715071627922
2002-08-22,62.727596282958984,0.0,96.68000030517578,0.0,97.1500015258789,95.06999969482422,95.48999786376953,0.0,38399800,4.1388014829137605,0.009665893331425757
2002-08-23,61.37809753417969,0.0,94.5999984741211,0.0,96.1500015258789,94.1500015258789,96.01000213623047,0.0,33716400,4.1170530538298395,-0.02174842908392094
2002-08-26,61.8062629699707,0.0,95.26000213623047,0.0,95.63999938964844,93.5,94.91000366210938,0.0,33830100,4.124004701884996,0.006951648055156134
2002-08-27,61.09257125854492,0.0,94.16000366210938,0.0,96.25,93.5,95.69999694824219,0.0,35335700,4.1123902754558275,-0.011614426429168212
2002-08-28,59.75603485107422,0.0,92.0999984741211,0.0,93.48999786376953,91.80000305175781,93.27999877929688,0.0,38970600,4.090270187402911,-0.02212008805291621
2002-08-29,59.782005310058594,0.0,92.13999938964844,0.0,93.05000305175781,90.80999755859375,91.2699966430664,0.0,42965700,4.090704701125204,0.0004345137222925288
2002-08-30,59.54839324951172,0.0,91.77999877929688,0.0,93.38999938964844,91.4000015258789,91.68000030517578,0.0,30366700,4.086789313900974,-0.003915387224229683
2002-09-03,57.277523040771484,0.0,88.27999877929688,0.0,91.0,88.1500015258789,90.7300033569336,0.0,76586400,4.047908278714093,-0.03888103518688091
2002-09-04,58.09505844116211,0.0,89.54000091552734,0.0,90.25,88.05999755859375,88.61000061035156,0.0,51099500,4.062080607592872,0.014172328878778728
2002-09-05,57.6019401550293,0.0,88.77999877929688,0.0,89.43000030517578,87.5,88.48999786376953,0.0,67250900,4.0535562503816145,-0.008524357211257438
2002-09-06,58.39351272583008,0.0,90.0,0.0,90.56999969482422,89.33999633789062,89.75,0.0,38622200,4.067204800202143,0.013648549820528544
2002-09-09,58.82172393798828,0.0,90.66000366210938,0.0,91.3499984741211,88.80000305175781,89.0999984741211,0.0,33998400,4.07451124140068,0.0073064411985370725
2002-09-10,59.49647903442383,0.0,91.69999694824219,0.0,91.77999877929688,90.55999755859375,91.13999938964844,0.0,41416600,4.085917134908585,0.011405893507904885
