Date,Tdays,delta,d,tau_star,alpha_m,action,dtilde_tau,dexact_tau,exact_shortfall,prehit_max_violation,hit_err,lam,umax,N,seed_mode,seed_used,p_hat,se,ess,mean_weight,max_weight,hit_rate_Q,instanton_file
2007-01-03,20,0.2,0.2231435513142097,20,200.0,15.675985407731298,0.2231435513142097,0.2228425101326179,0.00030104118159179905,0.0,0.0,0.5,10.0,5000,per_query,1456016049,7.022902572455795e-09,2.4043201923145875e-09,41.79188817384753,0.8098771303252914,326.14318728633555,0.0022,instanton_2007-01-03_T20_delta0.20_tau20_am200.npz
2007-01-03,20,0.3,0.35667494393873245,20,200.0,33.604585903175256,0.35667494393873245,0.35646214664829223,0.00021279729044021423,0.0,0.0,0.5,10.0,5000,per_query,4197321030,0.0,0.0,63.46603796840541,0.9084407955067468,278.5090375203759,0.0,instanton_2007-01-03_T20_delta0.30_tau20_am200.npz
2007-01-03,60,0.2,0.2231435513142097,60,200.0,5.49789451594117,0.2231435513142097,0.22138620302347167,0.0017573482907380367,0.0,0.0,0.5,10.0,5000,per_query,155156259,0.0008364560132197219,6.232014718953438e-05,132.92749429430788,1.094356326910339,318.68489060356956,0.0598,instanton_2007-01-03_T60_delta0.20_tau60_am200.npz
2007-01-03,60,0.3,0.35667494393873245,60,200.0,11.46320692011282,0.35667494393873245,0.35521781831511223,0.0014571256236202146,0.0,0.0,0.5,10.0,5000,per_query,2324819662,1.409134042000414e-06,2.5525489507197814e-07,91.8519808810721,0.9098364137241244,335.2335620609736,0.0108,instanton_2007-01-03_T60_delta0.30_tau60_am200.npz
2007-01-04,20,0.2,0.2231435513142097,20,200.0,16.229153985600686,0.2231435513142097,0.22266629183588282,0.00047725947832688576,0.0,0.0,0.5,10.0,5000,per_query,3491325078,4.938676386522281e-09,1.8362113711632777e-09,90.45451351029766,0.7971961851858101,144.3889440490172,0.002,instanton_2007-01-04_T20_delta0.20_tau20_am200.npz
2007-01-04,20,0.3,0.35667494393873245,20,200.0,34.465306038000996,0.35667494393873245,0.3563325459725606,0.000342397966171859,0.0,0.0,0.5,10.0,5000,per_query,2628630323,0.0,0.0,5.703080857303451,1.3124824664900714,2709.562190779071,0.0,instanton_2007-01-04_T20_delta0.30_tau20_am200.npz
2007-01-04,60,0.2,0.2231435513142097,60,200.0,5.662512175901075,0.2231435513142097,0.22021369300206217,0.0029298583121475374,0.0,0.0,0.5,10.0,5000,per_query,1658583251,0.0007519950116701409,4.8510281296513644e-05,392.29413136793136,1.039847885259698,124.41678513393215,0.0656,instanton_2007-01-04_T60_delta0.20_tau60_am200.npz
2007-01-04,60,0.3,0.35667494393873245,60,200.0,11.726405832579665,0.35667494393873245,0.3542321795603245,0.002442764378407958,0.0,0.0,0.5,10.0,5000,per_query,2954446550,8.248476589602438e-07,1.7938261737259833e-07,7.631610588777748,1.2895356420432225,2303.407818075672,0.0078,instanton_2007-01-04_T60_delta0.30_tau60_am200.npz
2007-01-05,20,0.2,0.2231435513142097,20,200.0,15.030689708684044,0.2231435513142097,0.22305250443048852,9.104688372119085e-05,0.0,0.0,0.5,10.0,5000,per_query,4081658546,2.2950399665830734e-08,6.468641986150877e-09,12.307444685798336,1.097462166309303,1411.423509592687,0.0034,instanton_2007-01-05_T20_delta0.20_tau20_am200.npz
2007-01-05,20,0.3,0.35667494393873245,20,100.0,32.639323634722714,0.35667494393873245,0.3548900570330451,0.001784886905687344,0.0,0.0,0.5,10.0,5000,per_query,1572230373,0.0,0.0,32.11934649959469,0.7331451858323004,468.41385927746614,0.0,instanton_2007-01-05_T20_delta0.30_tau20_am100.npz
2007-01-05,60,0.2,0.2231435513142097,60,200.0,5.3013704237845305,0.2231435513142097,0.22263318640496177,0.0005103649092479401,0.0,0.0,0.5,10.0,5000,per_query,4108883281,0.0009055146980147228,6.39682115547535e-05,239.11020992308065,1.0224661350543518,241.85916605120502,0.0602,instanton_2007-01-05_T60_delta0.20_tau60_am200.npz
2007-01-05,60,0.3,0.35667494393873245,60,200.0,11.249865977763974,0.35667494393873245,0.356260997070442,0.0004139468682904379,0.0,0.0,0.5,10.0,5000,per_query,4221392073,1.2172724183610303e-06,2.1724903699864045e-07,218.13282413041753,0.8033004524639773,102.04930578469292,0.0096,instanton_2007-01-05_T60_delta0.30_tau60_am200.npz
2007-01-08,20,0.2,0.2231435513142097,20,200.0,15.45630522371492,0.2231435513142097,0.222913207650965,0.00023034366324470312,0.0,0.0,0.5,10.0,5000,per_query,649110971,1.236050239302342e-08,4.198908660894184e-09,69.25499182873355,0.8261729998624998,313.9807754941895,0.0024,instanton_2007-01-08_T20_delta0.20_tau20_am200.npz
2007-01-08,20,0.3,0.35667494393873245,20,200.0,33.29431972777776,0.35667494393873245,0.35651255480293287,0.0001623891357995788,0.0,0.0,0.5,10.0,5000,per_query,3493511260,0.0,0.0,86.2353157684092,0.7677366856841366,175.2284828710027,0.0,instanton_2007-01-08_T20_delta0.30_tau20_am200.npz
2007-01-08,60,0.2,0.2231435513142097,60,200.0,5.432180276256434,0.2231435513142097,0.22177852401466502,0.0013650272995446855,0.0,0.0,0.5,10.0,5000,per_query,3779143768,0.0009060926029746398,6.045950248383128e-05,324.88736476113866,1.0109498939437829,179.66856115430485,0.0634,instanton_2007-01-08_T60_delta0.20_tau60_am200.npz
2007-01-08,60,0.3,0.35667494393873245,60,200.0,11.386116825016794,0.35667494393873245,0.3555437047564798,0.0011312391822526635,0.0,0.0,0.5,10.0,5000,per_query,307924187,1.4576989117581675e-06,2.734211594581855e-07,82.51747278848073,0.9627312367857627,236.76122480289473,0.0088,instanton_2007-01-08_T60_delta0.30_tau60_am200.npz
2007-01-09,20,0.2,0.2231435513142097,20,200.0,15.462083143782522,0.2231435513142097,0.22294932370887643,0.00019422760533327477,0.0,0.0,0.5,10.0,5000,per_query,185977586,2.6239435438822952e-08,9.729827397654627e-09,3.16686184773813,1.7864967150747675,4998.100002096866,0.003,instanton_2007-01-09_T20_delta0.20_tau20_am200.npz
2007-01-09,20,0.3,0.35667494393873245,20,200.0,33.37044568671113,0.35667494393873245,0.3565379975331062,0.00013694640562622595,0.0,0.0,0.5,10.0,5000,per_query,2920513341,0.0,0.0,30.37655341883416,0.8729970981306393,641.4147691868027,0.0,instanton_2007-01-09_T20_delta0.30_tau20_am200.npz
2007-01-09,60,0.2,0.2231435513142097,60,200.0,5.436085138233059,0.2231435513142097,0.2219949695795158,0.0011485817346938987,0.0,0.0,0.5,10.0,5000,per_query,489988406,0.0010429796415303131,7.660851191889518e-05,530.6452899269431,0.9797368787951102,76.18684916081241,0.0666,instanton_2007-01-09_T60_delta0.20_tau60_am200.npz
2007-01-09,60,0.3,0.35667494393873245,60,200.0,11.40505488316807,0.35667494393873245,0.3557501223826627,0.0009248215560697659,0.0,0.0,0.5,10.0,5000,per_query,3807622510,1.0636272789823047e-06,1.8762569173064025e-07,56.08928679358483,0.9067240906808071,366.32048272346987,0.0088,instanton_2007-01-09_T60_delta0.30_tau60_am200.npz
2007-01-10,20,0.2,0.2231435513142097,20,200.0,15.801191353576591,0.2231435513142097,0.2227566414062343,0.0003869099079754079,0.0,0.0,0.5,10.0,5000,per_query,790359417,6.0411055591531355e-09,2.329506289339963e-09,18.946006556906372,0.9793910330385428,878.34261841888,0.0016,instanton_2007-01-10_T20_delta0.20_tau20_am200.npz
2007-01-10,20,0.3,0.35667494393873245,20,200.0,33.74701455358897,0.35667494393873245,0.3564007547583614,0.0002741891803710317,0.0,0.0,0.5,10.0,5000,per_query,996194252,0.0,0.0,26.754853710130966,0.714631766634508,621.9604212582987,0.0,instanton_2007-01-10_T20_delta0.30_tau20_am200.npz
2007-01-10,60,0.2,0.2231435513142097,60,200.0,5.541071960432708,0.2231435513142097,0.22041335752782398,0.002730193786385726,0.0,0.0,0.5,10.0,5000,per_query,908255503,0.0008181276132777856,5.72043127274283e-05,262.71527716664673,1.0885292366123496,207.2400969255913,0.0626,instanton_2007-01-10_T60_delta0.20_tau60_am200.npz
